162616631.845000; 0.01; 0.00; 0.00
162640855.147000; 0.01; 0.00; 0.00
162645043.938000; 0.01; 0.00; 0.00
162662638.000000; 0.01; 0.00; 0.00
162682948.126000; 0.01; 0.00; 0.00
162694329.045000; 0.01; 0.00; 0.00
162709523.120000; 0.01; 0.00; 0.00
162731963.405000; 0.01; 0.00; 0.00
162750763.908000; 0.01; 0.00; 0.00
162757640.034000; 0.01; 0.00; 0.00
162776506.933000; 0.01; 0.00; 0.00
162793761.933000; 0.01; 0.00; 0.00
162807570.510000; 0.01; 0.00; 0.00
162822590.516000; 0.01; 0.00; 0.00
162844547.168000; 0.01; 0.00; 0.00
162858932.311000; 0.01; 0.00; 0.00
162880900.980000; 0.01; 0.00; 0.00
162891019.401000; 0.01; 0.00; 0.00
162901079.444000; 0.01; 0.00; 0.00
162917607.788000; 0.01; 0.00; 0.00
162933915.678000; 0.01; 0.00; 0.00
162957619.667000; 0.01; 0.00; 0.00
162965951.544000; 0.01; 0.00; 0.00
162981871.466000; 0.01; 0.00; 0.00
163000983.534000; 0.01; 0.00; 0.00
163026591.077000; 0.01; 0.00; 0.00
163033410.365000; 0.01; 0.00; 0.00
163046598.354000; 0.01; 0.00; 0.00
163062933.607000; 0.01; 0.00; 0.00
163083020.458000; 0.01; 0.00; 0.00
163094784.532000; 0.01; 0.00; 0.00
163119767.127000; 0.01; 0.00; 0.00
163127234.481000; 0.01; 0.00; 0.00
163144760.655000; 0.01; 0.00; 0.00
163159956.919000; 0.01; 0.00; 0.00
163173348.074000; 0.01; 0.00; 0.00
163189699.618000; 0.01; 0.00; 0.00
163214466.239000; 0.01; 0.00; 0.00
163223303.699000; 0.01; 0.00; 0.00
163244759.493000; 0.01; 0.00; 0.00
163255470.767000; 0.01; 0.00; 0.00
163274972.912000; 0.01; 0.00; 0.00
163286119.489000; 0.01; 0.00; 0.00
163302616.007000; 0.01; 0.00; 0.00
163323281.639000; 0.01; 0.00; 0.00
163336417.268000; 0.01; 0.00; 0.00
163350589.112000; 0.01; 0.00; 0.00
163367771.556000; 0.01; 0.00; 0.00
163385277.336000; 0.01; 0.00; 0.00
163400977.663000; 0.01; 0.00; 0.00
163419772.839000; 0.01; 0.00; 0.00
163429940.156000; 0.01; 0.00; 0.00
163452227.833000; 0.01; 0.00; 0.00
163461342.174000; 0.01; 0.00; 0.00
163483057.575000; 0.01; 0.00; 0.00
163494619.484000; 0.01; 0.00; 0.00
163513679.905000; 0.01; 0.00; 0.00
163530073.542000; 0.01; 0.00; 0.00
163547259.312000; 0.01; 0.00; 0.00
163561490.533000; 0.01; 0.00; 0.00
163575701.191000; 0.01; 0.00; 0.00
163589691.787000; 0.01; 0.00; 0.00
163607644.443000; 0.01; 0.00; 0.00
163621319.218000; 0.01; 0.00; 0.00
163637337.134000; 0.01; 0.00; 0.00
163660691.540000; 0.01; 0.00; 0.00
163676202.799000; 0.01; 0.00; 0.00
163685709.768000; 0.01; 0.00; 0.00
163709569.726000; 0.01; 0.00; 0.00
163718003.572000; 0.01; 0.00; 0.00
163733510.068000; 0.01; 0.00; 0.00
163749589.054000; 0.01; 0.00; 0.00
163771654.651000; 0.01; 0.00; 0.00
163792423.085000; 0.01; 0.00; 0.00
163803177.009000; 0.01; 0.00; 0.00
163814021.094000; 0.01; 0.00; 0.00
163829834.326000; 0.01; 0.00; 0.00
163848807.871000; 0.01; 0.00; 0.00
163862913.521000; 0.01; 0.00; 0.00
163881456.841000; 0.01; 0.00; 0.00
163896147.179000; 0.01; 0.00; 0.00
163915379.458000; 0.01; 0.00; 0.00
163927955.902000; 0.01; 0.00; 0.00
163942990.100000; 0.01; 0.00; 0.00
163960079.953000; 0.01; 0.00; 0.00
163979462.113000; 0.01; 0.00; 0.00
163995585.543000; 0.01; 0.00; 0.00
164017141.502000; 0.01; 0.00; 0.00
164024189.765000; 0.01; 0.00; 0.00
164046031.716000; 0.01; 0.00; 0.00
164053651.629000; 0.01; 0.00; 0.00
164072094.554000; 0.01; 0.00; 0.00
164085670.150000; 0.01; 0.00; 0.00
164106899.709000; 0.01; 0.00; 0.00
164122637.187000; 0.01; 0.00; 0.00
164138534.375000; 0.01; 0.00; 0.00
164154407.180000; 0.01; 0.00; 0.00
164170047.149000; 0.01; 0.00; 0.00
164190818.113000; 0.01; 0.00; 0.00
164201570.150000; 0.01; 0.00; 0.00
164222542.983000; 0.01; 0.00; 0.00
164235666.854000; 0.01; 0.00; 0.00
164253585.429000; 0.01; 0.00; 0.00
164264113.792000; 0.01; 0.00; 0.00
164280941.713000; 0.01; 0.00; 0.00
164294343.998000; 0.01; 0.00; 0.00
164314928.300000; 0.01; 0.00; 0.00
164328916.648000; 0.01; 0.00; 0.00
164341425.941000; 0.01; 0.00; 0.00
164366841.309000; 0.01; 0.00; 0.00
164374552.840000; 0.01; 0.00; 0.00
164389430.704000; 0.01; 0.00; 0.00
164405832.477000; 0.01; 0.00; 0.00
164429811.682000; 0.01; 0.00; 0.00
164437161.184000; 0.01; 0.00; 0.00
164461020.668000; 0.01; 0.00; 0.00
164469138.794000; 0.01; 0.00; 0.00
164491356.160000; 0.01; 0.00; 0.00
164506920.881000; 0.01; 0.00; 0.00
164521616.645000; 0.01; 0.00; 0.00
164533366.770000; 0.01; 0.00; 0.00
164555796.528000; 0.01; 0.00; 0.00
164572282.503000; 0.01; 0.00; 0.00
164584332.595000; 0.01; 0.00; 0.00
164603068.162000; 0.01; 0.00; 0.00
164620410.031000; 0.01; 0.00; 0.00
164629184.751000; 0.01; 0.00; 0.00
164648434.292000; 0.01; 0.00; 0.00
164663963.129000; 0.01; 0.00; 0.00
164677213.207000; 0.01; 0.00; 0.00
164694345.833000; 0.01; 0.00; 0.00
164710535.020000; 0.01; 0.00; 0.00
164729511.136000; 0.01; 0.00; 0.00
164741369.209000; 0.01; 0.00; 0.00
164757204.737000; 0.01; 0.00; 0.00
164774860.965000; 0.01; 0.00; 0.00
164790056.060000; 0.01; 0.00; 0.00
164805614.103000; 0.01; 0.00; 0.00
164822867.342000; 0.01; 0.00; 0.00
164838026.363000; 0.01; 0.00; 0.00
164853756.358000; 0.01; 0.00; 0.00
164869338.644000; 0.01; 0.00; 0.00
164885226.323000; 0.01; 0.00; 0.00
164901151.648000; 0.01; 0.00; 0.00
164917890.914000; 0.01; 0.00; 0.00
164933284.967000; 0.01; 0.00; 0.00
164949287.710000; 0.01; 0.00; 0.00
164965248.015000; 0.01; 0.00; 0.00
164984366.072000; 0.01; 0.00; 0.00
164997903.398000; 0.01; 0.00; 0.00
165020581.143000; 0.03; 0.00; 0.00
165029402.290000; 0.04; 0.00; 0.00
165051496.727000; 0.06; 0.00; 0.00
165067349.405000; 0.06; 0.00; 0.00
165082590.510000; 0.08; 0.00; 0.00
165098149.393000; 0.09; 0.00; 0.00
165119535.431000; 0.11; 0.00; 0.00
165126682.884000; 0.12; 0.00; 0.00
165142739.710000; 0.13; 0.00; 0.00
165157731.459000; 0.14; 0.00; 0.00
165181489.377000; 0.16; 0.00; 0.00
165190861.631000; 0.17; 0.00; 0.00
165208374.290000; 0.18; 0.00; 0.00
165223753.890000; 0.19; 0.00; 0.00
165237609.107000; 0.20; 0.00; 0.00
165254932.771000; 0.22; 0.00; 0.00
165273489.344000; 0.23; 0.00; 0.00
165285317.869000; 0.24; 0.00; 0.00
165305532.813000; 0.26; 0.00; 0.00
165325361.579000; 0.27; 0.00; 0.00
165333168.366000; 0.28; 0.00; 0.00
165349364.764000; 0.29; 0.00; 0.00
165367794.820000; 0.31; 0.00; 0.00
165386870.755000; 0.32; 0.00; 0.00
165398608.549000; 0.33; 0.00; 0.00
165413731.238000; 0.34; 0.00; 0.00
165430530.231000; 0.36; 0.00; 0.00
165449965.920000; 0.37; 0.00; 0.00
165489828.791000; 0.41; 0.00; 0.00
165505594.081000; 0.42; 0.00; 0.00
165523971.951000; 0.43; 0.00; 0.00
165538870.373000; 0.45; 0.00; 0.00
165551633.749000; 0.45; 0.00; 0.00
165572158.438000; 0.47; 0.00; 0.00
165584897.095000; 0.48; 0.00; 0.00
165601071.037000; 0.50; 0.00; 0.00
165615487.877000; 0.51; 0.00; 0.00
165631673.727000; 0.52; 0.00; 0.00
165648497.087000; 0.53; 0.00; 0.00
165663897.108000; 0.54; 0.00; 0.00
165679650.256000; 0.56; 0.00; 0.00
165695589.259000; 0.57; 0.00; 0.00
165723088.797000; 0.59; 0.00; 0.00
165733113.681000; 0.60; 0.00; 0.00
165746306.948000; 0.61; 0.00; 0.00
165767255.652000; 0.63; 0.00; 0.00
165776092.981000; 0.64; 0.00; 0.00
165795591.705000; 0.65; 0.00; 0.00
165810062.293000; 0.66; 0.00; 0.00
165827455.885000; 0.68; 0.00; 0.00
165841251.497000; 0.69; 0.00; 0.00
165862270.676000; 0.70; 0.00; 0.00
165878176.397000; 0.72; 0.00; 0.00
165888556.247000; 0.72; 0.00; 0.00
165903630.246000; 0.74; 0.00; 0.00
165920888.685000; 0.75; 0.00; 0.00
165939218.941000; 0.77; 0.00; 0.00
165952119.439000; 0.78; 0.00; 0.00
165971355.238000; 0.79; 0.00; 0.00
165985591.162000; 0.80; 0.00; 0.00
166003098.045000; 0.81; 0.00; 0.00
166025462.908000; 0.83; 0.00; 0.00
166033365.147000; 0.83; 0.00; 0.00
166048405.592000; 0.84; 0.00; 0.00
166063822.227000; 0.85; 0.00; 0.00
166080000.945000; 0.86; 0.00; 0.00
166096169.318000; 0.87; 0.00; 0.00
166111862.419000; 0.88; 0.00; 0.00
166128371.230000; 0.89; 0.00; 0.00
166144615.600000; 0.90; 0.00; 0.00
166161541.896000; 0.91; 0.00; 0.00
166178140.910000; 0.92; 0.00; 0.00
166192146.000000; 0.93; 0.00; 0.00
166208151.820000; 0.94; 0.00; 0.00
166224234.186000; 0.95; 0.00; 0.00
166239797.589000; 0.96; 0.00; 0.00
166255695.139000; 0.97; 0.00; 0.00
166274813.742000; 0.98; 0.00; 0.00
166296698.540000; 0.99; 0.00; 0.00
166306159.024000; 1.00; 0.00; 0.00
166331480.689000; 1.01; 0.00; 0.00
166341824.873000; 1.02; 0.00; 0.00
166352419.474000; 1.02; 0.00; 0.00
166368480.268000; 1.03; 0.00; 0.00
166385787.417000; 1.04; 0.00; 0.00
166404844.624000; 1.06; 0.00; 0.00
166418410.021000; 1.06; 0.00; 0.00
166431673.229000; 1.07; 0.00; 0.00
166447787.027000; 1.08; 0.00; 0.00
166465508.367000; 1.09; 0.00; 0.00
166482350.866000; 1.10; 0.00; 0.00
166497155.694000; 1.11; 0.00; 0.00
166513117.984000; 1.12; 0.00; 0.00
