15810130.047000; 0.00; 0.00; 0.00
15836120.822000; 0.00; 0.00; 0.00
15840332.227000; 0.00; 0.00; 0.00
15861666.091000; 0.00; 0.00; 0.00
15875238.799000; 0.00; 0.00; 0.00
15890108.622000; 0.00; 0.00; 0.00
15909719.871000; 0.00; 0.00; 0.00
15924666.075000; 0.00; 0.00; 0.00
15937081.381000; 0.00; 0.00; 0.00
15955104.053000; 0.00; 0.00; 0.00
15972347.212000; 0.00; 0.00; 0.00
15987694.189000; 0.00; 0.00; 0.00
16001238.210000; 0.00; 0.00; 0.00
16018565.940000; 0.00; 0.00; 0.00
16036522.236000; 0.00; 0.00; 0.00
16056536.196000; 0.00; 0.00; 0.00
16069660.766000; 0.00; 0.00; 0.00
16093404.516000; 0.00; 0.00; 0.00
16096473.159000; 0.00; 0.00; 0.00
16114249.217000; 0.00; 0.00; 0.00
16140431.350000; 0.00; 0.00; 0.00
16146760.289000; 0.00; 0.00; 0.00
16166884.002000; 0.00; 0.00; 0.00
16177126.869000; 0.00; 0.00; 0.00
16192709.625000; 0.00; 0.00; 0.00
16212817.977000; 0.00; 0.00; 0.00
16233268.738000; 0.00; 0.00; 0.00
16240269.800000; 0.00; 0.00; 0.00
16256339.977000; 0.00; 0.00; 0.00
16273966.774000; 0.00; 0.00; 0.00
16291655.816000; 0.00; 0.00; 0.00
16307426.818000; 0.00; 0.00; 0.00
16324955.461000; 0.00; 0.00; 0.00
16336776.667000; 0.00; 0.00; 0.00
16357954.912000; 0.00; 0.00; 0.00
16370373.305000; 0.00; 0.00; 0.00
16385215.598000; 0.00; 0.00; 0.00
16406781.800000; 0.00; 0.00; 0.00
16426481.193000; 0.00; 0.00; 0.00
16432658.021000; 0.00; 0.00; 0.00
16448492.632000; 0.00; 0.00; 0.00
16464345.554000; 0.00; 0.00; 0.00
16491193.422000; 0.00; 0.00; 0.00
16496475.848000; 0.00; 0.00; 0.00
16516956.064000; 0.00; 0.00; 0.00
16538625.140000; 0.00; 0.00; 0.00
16547691.634000; 0.00; 0.00; 0.00
16564415.779000; 0.00; 0.00; 0.00
16579988.469000; 0.00; 0.00; 0.00
16593422.740000; 0.00; 0.00; 0.00
16616732.063000; 0.00; 0.00; 0.00
16627517.679000; 0.00; 0.00; 0.00
16648051.538000; 0.00; 0.00; 0.00
16659592.100000; 0.00; 0.00; 0.00
16679593.143000; 0.00; 0.00; 0.00
16700169.387000; 0.00; 0.00; 0.00
16705315.037000; 0.00; 0.00; 0.00
16727505.712000; 0.00; 0.00; 0.00
16748093.065000; 0.00; 0.00; 0.00
16752284.478000; 0.00; 0.00; 0.00
16768770.501000; 0.00; 0.00; 0.00
16794216.129000; 0.00; 0.00; 0.00
16801935.783000; 0.00; 0.00; 0.00
16824761.679000; 0.00; 0.00; 0.00
16832343.160000; 0.00; 0.00; 0.00
16856673.446000; 0.00; 0.00; 0.00
16866269.477000; 0.00; 0.00; 0.00
16887548.364000; 0.00; 0.00; 0.00
16903682.742000; 0.00; 0.00; 0.00
16919102.710000; 0.00; 0.00; 0.00
16928643.261000; 0.00; 0.00; 0.00
16951044.871000; 0.00; 0.00; 0.00
16961012.252000; 0.00; 0.00; 0.00
16977998.025000; 0.00; 0.00; 0.00
16994051.785000; 0.00; 0.00; 0.00
17014104.983000; 0.00; 0.00; 0.00
17034789.207000; 0.00; 0.00; 0.00
17044892.933000; 0.00; 0.00; 0.00
17060487.424000; 0.00; 0.00; 0.00
17078896.751000; 0.00; 0.00; 0.00
17092979.158000; 0.00; 0.00; 0.00
17107783.234000; 0.00; 0.00; 0.00
17123860.783000; 0.00; 0.00; 0.00
17139074.840000; 0.00; 0.00; 0.00
17152634.527000; 0.00; 0.00; 0.00
17168426.550000; 0.00; 0.00; 0.00
17184274.529000; 0.00; 0.00; 0.00
17200301.219000; 0.00; 0.00; 0.00
17220568.843000; 0.00; 0.00; 0.00
17235228.130000; 0.00; 0.00; 0.00
17251536.158000; 0.00; 0.00; 0.00
17265717.530000; 0.00; 0.00; 0.00
17282283.864000; 0.00; 0.00; 0.00
17297072.309000; 0.00; 0.00; 0.00
17314726.190000; 0.00; 0.00; 0.00
17329873.796000; 0.00; 0.00; 0.00
17346435.817000; 0.00; 0.00; 0.00
17366772.890000; 0.00; 0.00; 0.00
17384577.885000; 0.00; 0.00; 0.00
17392516.708000; 0.00; 0.00; 0.00
17409422.523000; 0.00; 0.00; 0.00
17424314.481000; 0.00; 0.00; 0.00
17440318.283000; 0.00; 0.00; 0.00
17457817.672000; 0.00; 0.00; 0.00
17473882.451000; 0.00; 0.00; 0.00
17488273.835000; 0.00; 0.00; 0.00
17505016.903000; 0.00; 0.00; 0.00
17524657.877000; 0.00; 0.00; 0.00
17544907.751000; 0.00; 0.00; 0.00
17552287.748000; 0.00; 0.00; 0.00
17568299.849000; 0.00; 0.00; 0.00
17592861.873000; 0.00; 0.00; 0.00
17613146.000000; 0.00; 0.00; 0.00
17616293.467000; 0.00; 0.00; 0.00
17644387.203000; 0.00; 0.00; 0.00
17658069.567000; 0.00; 0.00; 0.00
17669907.616000; 0.00; 0.00; 0.00
17680283.343000; 0.00; 0.00; 0.00
17700736.411000; 0.00; 0.00; 0.00
17716466.950000; 0.00; 0.00; 0.00
17737478.305000; 0.00; 0.00; 0.00
17754742.524000; 0.00; 0.00; 0.00
17761413.676000; 0.00; 0.00; 0.00
17777051.439000; 0.00; 0.00; 0.00
17792291.141000; 0.00; 0.00; 0.00
17808403.592000; 0.00; 0.00; 0.00
17826361.343000; 0.00; 0.00; 0.00
17842180.099000; 0.00; 0.00; 0.00
17858102.983000; 0.00; 0.00; 0.00
17873484.927000; 0.00; 0.00; 0.00
17888282.508000; 0.00; 0.00; 0.00
17904316.107000; 0.00; 0.00; 0.00
17920484.927000; 0.00; 0.00; 0.00
17936703.385000; 0.00; 0.00; 0.00
17952297.228000; 0.00; 0.00; 0.00
17968561.638000; 0.00; 0.00; 0.00
17986312.781000; 0.00; 0.00; 0.00
18000689.157000; 0.00; 0.00; 0.00
18016346.249000; 0.00; 0.00; 0.00
18035109.233000; 0.00; 0.00; 0.00
18048292.827000; 0.00; 0.00; 0.00
18064307.142000; 0.00; 0.00; 0.00
18082352.221000; 0.00; 0.00; 0.00
18096944.111000; 0.00; 0.00; 0.00
18112277.324000; 0.00; 0.00; 0.00
18131286.166000; 0.00; 0.00; 0.00
18146650.479000; 0.00; 0.00; 0.00
18161607.975000; 0.00; 0.00; 0.00
18176360.040000; 0.00; 0.00; 0.00
18197110.759000; 0.00; 0.00; 0.00
18218210.621000; 0.00; 0.00; 0.00
18228463.562000; 0.00; 0.00; 0.00
18249204.509000; 0.00; 0.00; 0.00
18259674.925000; 0.00; 0.00; 0.00
18275252.672000; 0.00; 0.00; 0.00
18290784.547000; 0.00; 0.00; 0.00
18307489.724000; 0.00; 0.00; 0.00
18330126.128000; 0.00; 0.00; 0.00
18337845.316000; 0.00; 0.00; 0.00
18362398.457000; 0.00; 0.00; 0.00
18370807.568000; 0.00; 0.00; 0.00
18390074.322000; 0.00; 0.00; 0.00
18405237.320000; 0.00; 0.00; 0.00
18417748.700000; 0.00; 0.00; 0.00
18436919.532000; 0.00; 0.00; 0.00
18448343.775000; 0.00; 0.00; 0.00
18467764.629000; 0.00; 0.00; 0.00
18480594.613000; 0.00; 0.00; 0.00
18496496.501000; 0.00; 0.00; 0.00
18515150.191000; 0.00; 0.00; 0.00
18530151.228000; 0.00; 0.00; 0.00
18545643.096000; 0.00; 0.00; 0.00
18560353.492000; 0.00; 0.00; 0.00
18576330.493000; 0.00; 0.00; 0.00
18600840.031000; 0.00; 0.00; 0.00
18609389.164000; 0.00; 0.00; 0.00
18626990.703000; 0.00; 0.00; 0.00
18649937.677000; 0.00; 0.00; 0.00
18657243.743000; 0.00; 0.00; 0.00
18677939.605000; 0.00; 0.00; 0.00
18693130.468000; 0.00; 0.00; 0.00
18704609.086000; 0.00; 0.00; 0.00
18725148.285000; 0.00; 0.00; 0.00
18739091.349000; 0.00; 0.00; 0.00
18752284.151000; 0.00; 0.00; 0.00
18771575.150000; 0.00; 0.00; 0.00
18793020.106000; 0.00; 0.00; 0.00
18800405.382000; 0.00; 0.00; 0.00
18819113.437000; 0.00; 0.00; 0.00
18839397.955000; 0.00; 0.00; 0.00
18848642.142000; 0.00; 0.00; 0.00
18866767.065000; 0.00; 0.00; 0.00
18887599.462000; 0.00; 0.00; 0.00
18898057.484000; 0.00; 0.00; 0.00
18918800.336000; 0.00; 0.00; 0.00
18939158.411000; 0.00; 0.00; 0.00
18949780.306000; 0.00; 0.00; 0.00
18960873.597000; 0.00; 0.00; 0.00
18987194.958000; 0.00; 0.00; 0.00
19002507.909000; 0.00; 0.00; 0.00
19008452.341000; 0.00; 0.00; 0.00
19027976.947000; 0.02; 0.00; 0.00
19049052.677000; 0.04; 0.00; 0.00
19058627.223000; 0.04; 0.00; 0.00
19078748.667000; 0.06; 0.00; 0.00
19089016.648000; 0.06; 0.00; 0.00
19111243.905000; 0.08; 0.00; 0.00
19129969.721000; 0.10; 0.00; 0.00
19137559.176000; 0.10; 0.00; 0.00
19154052.531000; 0.12; 0.00; 0.00
19174395.139000; 0.13; 0.00; 0.00
