28466667.000000; 2.42; 1.73; 179.08
28483333.000000; 2.42; 1.73; 179.08
28500000.000000; 2.42; 1.73; 179.08
28516667.000000; 2.42; 1.73; 179.09
28533333.000000; 2.42; 1.73; 179.09
28550000.000000; 2.42; 1.73; 179.09
28566667.000000; 2.42; 1.73; 179.08
28583333.000000; 2.42; 1.73; 179.08
28600000.000000; 2.42; 1.73; 179.09
28616667.000000; 2.42; 1.73; 179.10
28625000.000000; 2.42; 1.73; 179.09
28641667.000000; 2.42; 1.73; 179.08
28658333.000000; 2.42; 1.73; 179.09
28675000.000000; 2.42; 1.73; 179.09
28691667.000000; 2.42; 1.73; 179.08
28708333.000000; 2.42; 1.73; 179.08
28725000.000000; 2.42; 1.73; 179.09
28741667.000000; 2.42; 1.73; 179.08
28758333.000000; 2.42; 1.73; 179.09
28775000.000000; 2.42; 1.73; 179.08
28791667.000000; 2.42; 1.73; 179.10
28808333.000000; 2.42; 1.73; 179.08
28825000.000000; 2.42; 1.73; 179.08
28833333.000000; 2.42; 1.73; 179.09
28850000.000000; 2.42; 1.73; 179.09
28866667.000000; 2.42; 1.73; 179.08
28883333.000000; 2.42; 1.73; 179.08
28900000.000000; 2.42; 1.73; 179.08
28916667.000000; 2.42; 1.73; 179.08
28933333.000000; 2.42; 1.73; 179.08
28950000.000000; 2.42; 1.73; 179.09
28966667.000000; 2.42; 1.73; 179.08
28983333.000000; 2.42; 1.73; 179.08
29000000.000000; 2.42; 1.73; 179.08
29016667.000000; 2.42; 1.73; 179.09
29033333.000000; 2.42; 1.73; 179.08
29041667.000000; 2.42; 1.73; 179.09
29058333.000000; 2.42; 1.73; 179.09
29075000.000000; 2.42; 1.73; 179.09
29091667.000000; 2.42; 1.73; 179.08
29108333.000000; 2.42; 1.73; 179.09
29125000.000000; 2.42; 1.73; 179.08
29141667.000000; 2.42; 1.73; 179.09
29158333.000000; 2.42; 1.73; 179.07
29175000.000000; 2.42; 1.73; 179.08
29191667.000000; 2.42; 1.73; 179.09
